"","SiteName","BlockNo","PlotNo","Subplot No","Subplot X","Subplot Y","agohet","aircar","anaarv","bare","brimin","carpac","cardamine","cerglo","clapur","collinsia","cynech","daucpusil","delgra","delvar","diccap","erobot","eupspa","galapa","galpar","gerdis","germol","hypgla","latsph","astragalus","linbic","lomatium","lotmic","lupbic","miccal","oak","pink cup opposite","planot","rancal","rock","sanbip","scapec","shieldseed","sisbel","thycur","tricil","torilis","trialbo","trimicrodon","tribif","tridub","trieri","trifuc","trihir","unkforb","vicsat","casatt","wood"
"1157","HREC","2","2","5","5","7","","","","","","","","","","","","","","","","","","","2","2","","","","","","","2","2","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1158","HREC","2","2","6","6","7","","","","15","","","","","","","","1","","","","","","","","2","","","2","","","","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1159","HREC","2","2","7","7","7","","","","","","","","","","","","2","","","","1","","","","2","","","1","","","1","","1","","","","","2","","","","","","","","2","","","","","","","","","3","",""
"1160","HREC","2","2","8","8","7","","","","5","","","","","","","","2","","","","","","","","2","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","2","",""
"1161","HREC","2","2","9","1","8","","","","35","","","","","","","","2","","","","","","","1","","3","","1","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","",""
"1162","HREC","2","2","10","2","8","","","","","","","","","","","","","","","","","","","2","","3","","2","","","","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1163","HREC","2","2","11","3","8","","","","","","","","","","","","2","","","","","","","2","2","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"1164","HREC","2","2","12","4","8","","","","","","","","","","","","","","","","","","","2","2","","","","","","","","3","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1165","HREC","2","2","13","5","8","","","","","","1","","","","","","2","","","","1","","","2","2","","","1","","","","1","1","","","","","","","","","","","","","","","","","","","","","","1","",""
"1166","HREC","2","2","14","6","8","","","","","","","","","","","","1","","","","","","","1","2","","","1","","","","","1","","","","","","","","","","","","","2","","","","","","","","","1","",""
"1167","HREC","2","2","15","7","8","","","","","","","","","","","","2","","","","","","","","3","","","","","","","","1","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1168","HREC","2","2","16","8","8","","","","","","","","","","","","1","","","","","","","","3","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"1169","HREC","2","2","1","1","5","","","","","","2","","","","","","2","","","","1","","","","3","","","","","","","","2","","","","","","","","","","","","","1","","","1","","","","","","2","",""
"1170","HREC","2","2","2","2","5","","","","15","","3","","","","","","3","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","3","",""
"1171","HREC","2","2","3","3","5","","","","20","","","","","","","","2","","","","1","","","1","1","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","2","",""
"1172","HREC","2","2","4","4","5","","","","","","","","","","","","","","","","","","","2","1","","","","","","","","1","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1173","HREC","2","2","5","5","5","","","","","","","","","","","","2","","","","","","","","1","","","2","","","","","","","","","","","","","","","","","","4","","","","","","","","","2","",""
"1174","HREC","2","2","6","6","5","","","","","","","","","","","","","","","","","","","2","2","","","1","","","","","","","","","","","","","","","","","","2","","","","","","","","","3","",""
"1175","HREC","2","2","7","7","5","","","","15","","","","","","","","2","","","","1","","","1","2","","","","","","1","","","","","","","","","","","","","","","2","","","","","","","","","3","",""
"1176","HREC","2","2","8","8","5","","","","","","2","","","","","","2","","","","","","","1","4","","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","2","",""
"1177","HREC","2","2","9","1","6","","","","10","","","","","","","","","","","","","","","2","3","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","",""
"1178","HREC","2","2","10","2","6","","","","","","3","","1","","","","","","","","","","","1","3","","","1","","","","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1179","HREC","2","2","11","3","6","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","2","",""
"1180","HREC","2","2","12","4","6","","","","","","","","","","","","3","","","","","","","2","","1","","2","","","","","","","","","","","","","","","","","","2","","","","","","","","","1","",""
"1181","HREC","2","2","13","5","6","","","","","","2","","","","","","","","","","1","","","1","2","","","","","","1","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1182","HREC","2","2","14","6","6","","","","30","","","","","","","","2","","","","","","","1","2","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"1183","HREC","2","2","15","7","6","","","","25","","","","","","","","3","","","","","","","","2","1","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1184","HREC","2","2","16","8","6","","","","40","","","","","","","","3","","","","","","","","2","","","1","","","","","","","","","","","","","","","","","","2","","","","","","","","","1","",""
"1185","HREC","2","2","1","1","3","","","","","","2","","","","","","1","","","","","","","1","2","","","","","","","","1","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1186","HREC","2","2","2","2","3","","","","4","","2","","","","","","2","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","3","",""
"1187","HREC","2","2","3","3","3","","","","","","","","","","","","2","","","","","","","1","1","","","","","","","","1","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1188","HREC","2","2","4","4","3","","","","","","2","","","","","","2","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1189","HREC","2","2","5","5","3","","","","","","","","","","","","1","","","","1","","","2","1","","","","","","","","1","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1190","HREC","2","2","6","6","3","","","","","","","","","","","","2","","","","1","","","1","2","","","","","","","","1","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1191","HREC","2","2","7","7","3","","","","","","2","","","","","","","","","","","","","1","3","","","1","","","2","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1192","HREC","2","2","8","8","3","","","","","","2","","","","","","1","","","","","","","","3","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"1193","HREC","2","2","9","1","4","","","","","","","","","","","","2","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1194","HREC","2","2","10","2","4","","","","","","2","","","","","","","","","","","","","1","1","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","2","",""
"1195","HREC","2","2","11","3","4","","","","","","","","","","","","1","","","","","","","","2","","","2","","","","","","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1196","HREC","2","2","12","4","4","","","","","","","","","","","","1","","","","","","","2","1","","","1","","","","","1","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1197","HREC","2","2","13","5","4","","","","","","","","","","","","2","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","3","",""
"1198","HREC","2","2","14","6","4","","","","","","","","","","","","1","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1199","HREC","2","2","15","7","4","","","","","","2","","","","","","2","","","","","","","1","3","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1200","HREC","2","2","16","8","4","","","","","","2","","","","","","2","","","","","","","","4","","","","","","","","2","","","","","","","","","","","","","1","","","","","","","","","2","",""
"1201","HREC","2","2","1","1","1","","","","","","3","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"1202","HREC","2","2","2","2","1","","","","15","","","","","","","","","","","","","","","2","2","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1203","HREC","2","2","3","3","1","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1204","HREC","2","2","4","4","1","","","","2","","","","","","","","","","","","1","","","1","2","","","","","","","","1","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1205","HREC","2","2","5","5","1","","","","","","","","","","","","","","","","1","","","2","2","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1206","HREC","2","2","6","6","1","","","","","","1","","","","","","2","","","","1","","","1","3","","","","","","","","1","","","","","","","","","","","","","2","","","","","","","","","1","",""
"1207","HREC","2","2","7","7","1","","","","","","","","","","","","3","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"1208","HREC","2","2","8","8","1","","","","","","","","","","","","1","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","2","",""
"1209","HREC","2","2","9","1","2","","","","","","","","","","","","","","","","","","","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"1210","HREC","2","2","10","2","2","","","","20","","","","","","","","","","","","","","","2","2","","","1","","","","","","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1211","HREC","2","2","11","3","2","","","","3","","","","","","","","","","","","1","","","","1","","","1","","","","","","","","","","","","","","","","","","4","","","","","","","","","2","",""
"1212","HREC","2","2","12","4","2","","","","","","","","","","","","","","","","","","","2","2","","","1","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"1213","HREC","2","2","13","5","2","","","","","","","","","","","","1","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1214","HREC","2","2","14","6","2","","","","","","2","","","","","","1","","","","1","","","1","2","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1215","HREC","2","2","15","7","2","","","","","","","","","","","","1","","","1","","","","1","3","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1216","HREC","2","2","16","8","2","","","","","","3","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","1","",""
"1217","HREC","2","1","1","1","1","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","2","",""
"1218","HREC","2","1","2","2","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"1219","HREC","2","1","3","3","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","2","",""
"1220","HREC","2","1","4","4","1","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"1221","HREC","2","1","5","5","1","","","","","","","","","2","","","","","","","","","","2","3","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1222","HREC","2","1","6","6","1","","","","","","","","","1","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1223","HREC","2","1","7","7","1","","","","","","","","","1","","","","","","","","","","1","4","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","2","",""
"1224","HREC","2","1","8","8","1","","","","","","1","","","1","","","","","","","","","","1","4","","","","","","","","2","","","","","","","","","","","","","2","","1","","","","","","","2","",""
"1225","HREC","2","1","9","1","2","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","",""
"1226","HREC","2","1","10","2","2","","","","","","","","","","","","","","","","","","","1","3","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","2","",""
"1227","HREC","2","1","11","3","2","","","","","","","","","","","","","","","","","","","1","4","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1228","HREC","2","1","12","4","2","","","","","","","","","","","","","","","","","","","","3","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1229","HREC","2","1","13","5","2","","","","","","","","","","","","","","","","","","","","4","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1230","HREC","2","1","14","6","2","","","","","","2","","","","","","","","","","","","","1","3","","","","","","","","1","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1231","HREC","2","1","15","7","2","","","","","","2","","","2","","","2","","","","","","","","4","","","","","","","","1","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1232","HREC","2","1","16","8","2","","","","","","2","","","1","","","3","","","","","","","1","2","","","","","","","","3","","","","","","","","","1","","","","1","","","","","","","","","2","",""
"1233","HREC","2","1","1","1","3","","","","","","","","","","","","","","","","","","","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","",""
"1234","HREC","2","1","2","2","3","","","","","","","","","","","","","","","","","","","1","3","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","3","",""
"1235","HREC","2","1","3","3","3","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1236","HREC","2","1","4","4","3","","","","","","2","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1237","HREC","2","1","5","5","3","","","","","","1","","","1","","","","","","","","","","1","4","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","2","",""
"1238","HREC","2","1","6","6","3","","","","","","3","","","","","","","","","","","","","1","3","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","1","",""
"1239","HREC","2","1","7","7","3","","","","","","3","","","1","","","1","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1240","HREC","2","1","8","8","3","","","","","","2","","","","","","1","","","","","","","","2","","","","","","","","1","","","","","","","","","","","","","3","","","","","","","","","1","",""
"1241","HREC","2","1","9","1","4","","","","","","","","","","","","2","","","","1","","","1","3","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","3","",""
"1242","HREC","2","1","10","2","4","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","2","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1243","HREC","2","1","11","3","4","","","","","","","","","","","","","","","","","","","","2","","","","","","","","1","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1244","HREC","2","1","12","4","4","","","","","","","","","","","","","","","","","","","2","2","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","3","",""
"1245","HREC","2","1","13","5","4","","","","","","3","","","","","","","","","","","","","","3","","","","","","","","2","","","","","","","","","","","","","1","","","1","","","","","","2","",""
"1246","HREC","2","1","14","6","4","","","","","","3","","","","","","1","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1247","HREC","2","1","15","7","4","","","","","","2","","","","","","","","","","","","","","2","","","1","","","","","1","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1248","HREC","2","1","16","8","4","","","","","","2","","","","","","1","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","3","",""
"1249","HREC","2","1","1","1","5","","","","","","1","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1250","HREC","2","1","2","2","5","","","","","","1","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1251","HREC","2","1","3","3","5","","","","","","","","","","","","2","","","","","","","1","1","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1252","HREC","2","1","4","4","5","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","3","",""
"1253","HREC","2","1","5","5","5","","","","","","3","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","2","",""
"1254","HREC","2","1","6","6","5","","","","5","","3","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","2","",""
"1255","HREC","2","1","7","7","5","","","","","","3","","","","","","","","","","1","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"1256","HREC","2","1","8","8","5","","","","","","2","","","","","","2","","","","","","","","3","","","1","","","","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1257","HREC","2","1","9","1","6","","","","","","","","","","","","1","","","","1","","","","3","","","","","","","","2","","","","","","","","","","","","1","","","","","","","","","","3","",""
"1258","HREC","2","1","10","2","6","","","","","","","","","","","","1","","","","1","","","","2","","","","","","","","1","","","","","","","","","","","","","1","","","","","","","","","1","",""
"1259","HREC","2","1","11","3","6","","","","","","","","","","","","1","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","3","",""
"1260","HREC","2","1","12","4","6","","","","","","","","","","","","","","","","1","","","","2","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","3","",""
"1261","HREC","2","1","13","5","6","","","","","","2","","","","","","","","","","1","","","","3","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","3","",""
"1262","HREC","2","1","14","6","6","","","","4","","3","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1263","HREC","2","1","15","7","6","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","1","","","","","","","","","","","","","1","","","","","","","","","3","",""
"1264","HREC","2","1","16","8","6","","","","","","1","","","","","","","","","","","","","","2","","","","","","","","3","","","","","","","","","","","","","2","","","1","","","","","","2","",""
"1265","HREC","2","1","1","1","7","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","2","",""
"1266","HREC","2","1","2","2","7","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1267","HREC","2","1","3","3","7","","","","","","","","","","","","1","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1268","HREC","2","1","4","4","7","","","","","","","","","","","","1","","","","","","","1","3","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","3","",""
"1269","HREC","2","1","5","5","7","","","","3","","","","","","","","1","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1270","HREC","2","1","6","6","7","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","2","",""
"1271","HREC","2","1","7","7","7","","","","15","","","","","","","","","","","","","","","","2","","","1","","","","","2","","","","","","","","","","","","","3","","","","","","","","","2","","15"
"1272","HREC","2","1","8","8","7","","","","","","2","","","","","","","","","","","","","","2","","","1","","","","","2","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1273","HREC","2","1","9","1","8","","","","","","","","","","","","","","","","","","","","2","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","1","",""
"1274","HREC","2","1","10","2","8","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"1275","HREC","2","1","11","3","8","","","","","","2","","","","","","","","","","1","","","1","2","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1276","HREC","2","1","12","4","8","","","","","","","","","","","","1","","","","","","","","2","","","","","","","","2","","","","","","","","","","","","","1","","","","","","","","","2","",""
"1277","HREC","2","1","13","5","8","","","","","","","","","","","","2","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","",""
"1278","HREC","2","1","14","6","8","","","","","","2","","","","","","1","","","","","","","","2","","","","","","","","2","","","","","","","","","","","","1","3","","","","","","","","","2","",""
"1279","HREC","2","1","15","7","8","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","2","",""
"1280","HREC","2","1","16","8","8","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","1","","","","","","","","","","","","","2","","","","","","","","","2","",""
"1281","HREC","3","1","1","1","1","6","","","","","","","","","","","2","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1282","HREC","3","1","2","2","1","6","","","","","","","","","","","2","","","","","","","1","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","",""
"1283","HREC","3","1","3","3","1","6","","1","3","","","","","","","","2","","","","","","","1","","","","1","","","","","2","","","","","","","","","","","","","","","","","","","","","","","",""
"1284","HREC","3","1","4","4","1","6","","1","","","","","","","","","2","","","","","","","1","","","","","","","","","1","","","","","","","2","","","","","","","","","","","","","","","","",""
"1285","HREC","3","1","5","5","1","6","","","","","","","","","","","3","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"1286","HREC","3","1","6","6","1","3","","","","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1287","HREC","3","1","7","7","1","5","","","","","","","","","","","2","","","","","","","1","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","",""
"1288","HREC","3","1","8","8","1","6","","","5","","","","","","","","2","","","","","","","1","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","",""
"1289","HREC","3","1","9","1","2","6","","1","","","","","","","","","3","","","2","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"1290","HREC","3","1","10","2","2","6","","1","","","","","","","","","2","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","",""
"1291","HREC","3","1","11","3","2","6","","1","","","","","","","","","2","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","",""
"1292","HREC","3","1","12","4","2","6","","","","","","","","","","","2","","","1","1","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"1293","HREC","3","1","13","5","2","5","","","","","","","","","","","3","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","",""
"1294","HREC","3","1","14","6","2","6","","1","","","","","","","","","2","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","1","","","","","","","","","","",""
"1295","HREC","3","1","15","7","2","7","","","","","","","","","","","2","","","1","","","","","","","","","","","","","2","","","","","","","2","","","","","","","","","","","","","","","","",""
"1296","HREC","3","1","16","8","2","6","","","","","","","","","","","2","","","","1","","","","","","","","","","","","2","","","","","","","2","","","","","","","","","","","","","","","","",""
"1297","HREC","3","1","1","1","3","6","","","3","","","","","","","","2","","","","1","","","1","","","","1","","","","2","2","","","","","","","2","","","","","","","","","","","","","","","","",""
"1298","HREC","3","1","2","2","3","7","","1","","","","","","","","","2","","","","1","","","","","","","","","","","2","1","","","","","","","","","","","","","","","","","","","","","","","",""
"1299","HREC","3","1","3","3","3","7","","","","","","","","","","","3","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","",""
"1300","HREC","3","1","4","4","3","6","","","","","","","","","","","2","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1301","HREC","3","1","5","5","3","6","","","","","1","","","","","","3","","","1","1","","","1","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","",""
"1302","HREC","3","1","6","6","3","5","","1","","","","","","","","","2","","","1","1","","","1","","","","","","","","1","4","","","","","","","","","","","","","","","","","","","","","","","",""
"1303","HREC","3","1","7","7","3","5","","","","","","","","","","","2","","","","","","","1","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","",""
"1304","HREC","3","1","8","8","3","6","","","","","","","","","","","4","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1305","HREC","3","1","9","1","4","5","","1","5","","","","","","","","2","","","","","","","","","2","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","",""
"1306","HREC","3","1","10","2","4","6","","","","","","","","","","","4","","","","1","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","",""
"1307","HREC","3","1","11","3","4","5","","","","","","","","","","","2","","","2","","","","","","1","","1","","","","","2","","","","","","","","","","","","","","","","","","","","","","","",""
"1308","HREC","3","1","12","4","4","6","","","","","","","","","","","4","","","","","","","1","","","","1","","","","","3","1","","","","","","","","","","","","","","","","","","","","","","1",""
"1309","HREC","3","1","13","5","4","5","","1","","","","","","","","","2","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","",""
"1310","HREC","3","1","14","6","4","5","","","","","","","","","","","2","","","2","","","","1","","","1","","","","","","1","","","","","","","3","","","","","","","","","","","","","","","","",""
"1311","HREC","3","1","15","7","4","6","","1","","","","","","","","","2","","","","1","","","","","","","","","","","","2","1","","","","","","","","","2","","","","","","","","","","","","","1",""
"1312","HREC","3","1","16","8","4","7","","1","","","","","","","","","2","","","2","","","","2","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","1",""
"1313","HREC","3","1","1","1","5","2","","1","","","","","","","","","2","","","","","","","","","","5","","","","","","2","2","","","","","","2","","","","","","","","","","","","","","","","",""
"1314","HREC","3","1","2","2","5","3","","2","","","","","","","","","3","","","1","1","","","","","","5","","","","","","2","","","","","","","1","","","","","","","","","","","","","","","","",""
"1315","HREC","3","1","3","3","5","3","","","2","","","","","","","","4","","","1","","","","1","","","5","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","",""
"1316","HREC","3","1","4","4","5","2","","","","","","","","","","","4","","","2","","","","1","","","5","","","","","","1","","","","","","","","","","","","","1","","","","","","","","","","",""
"1317","HREC","3","1","5","5","5","3","","1","","","","","","","","","4","","","","","","","1","","1","5","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","",""
"1318","HREC","3","1","6","6","5","2","","","","","","","","","","","2","","","1","1","","","1","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1319","HREC","3","1","7","7","5","5","","","","","","","","","","","3","","","","","","","2","","","3","","","","","","","","","","","","","2","","","1","","","","","1","","","","","","","","",""
"1320","HREC","3","1","8","8","5","5","","","","","","","","","","","2","","","1","1","","","","","","2","","","","","","","1","","","","","","","","","","","","","","1","","","","","","","","",""
"1321","HREC","3","1","9","1","6","2","","1","","","","","","","","","3","","","2","1","","","1","","","4","2","","","","","2","1","","","","","","","","","","","","","","","","","","","","","","",""
"1322","HREC","3","1","10","2","6","3","","","","","","","","","","","3","","","1","1","","","","","","4","","","","","","1","","","","","","","","","","","","","2","","","","","","","","","","",""
"1323","HREC","3","1","11","3","6","3","","1","3","","","","","","","","4","","","","","","","","","","5","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","",""
"1324","HREC","3","1","12","4","6","2","","1","4","","","","","","","","4","","","2","","","","2","","","5","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"1325","HREC","3","1","13","5","6","2","","","","","","","","","","","4","","","1","1","","","","","","4","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"1326","HREC","3","1","14","6","6","5","","","","","","","","","","","3","","","1","1","","","1","","","4","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","",""
"1327","HREC","3","1","15","7","6","4","","","","","","","","","","","2","","","2","","","","1","","","4","","","","","","1","","","","","","","","","","","","","","","1","","","","","","","","",""
"1328","HREC","3","1","16","8","6","5","","1","","","","","","","","","2","","","","","","","","","","3","","","","","","1","","","","","","","2","","","","","","","","","","","","","","","","",""
"1329","HREC","3","1","1","1","7","3","","","","","","","","","","","3","","","","","","","1","","1","4","","","","","","2","2","","","","","","","","","","","","1","","","","","","","","","","",""
"1330","HREC","3","1","2","2","7","3","","","","","","","","","","","4","","","2","","","","","","","4","","","","","","2","2","","","","","","","","","","","","","","","","","","","","","","",""
"1331","HREC","3","1","3","3","7","2","","","5","","","","","","","","3","","","","1","","","","","","5","2","","","","","3","","","","","","","2","","","","","","","","1","","","","","","","","",""
"1332","HREC","3","1","4","4","7","2","","","","","","","","","","","4","","","","1","","","","","","4","1","","","","","3","","","","","","","2","","","","","","","","","","","","","","","","",""
"1333","HREC","3","1","5","5","7","1","","1","","","","","","","","","4","","","","","","","","","","3","","","","","","3","1","","","","","","","","","","","","","","","","","","","","","","",""
"1334","HREC","3","1","6","6","7","2","","","","","","","","","","","4","","","2","","","","1","","","4","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","",""
"1335","HREC","3","1","7","7","7","3","","","","","","","","","","","3","","","2","","","","2","","","4","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","",""
