block,plot,subplotres,subplotno,index,site_code,year,experiment_type,x,y,mid_x,mid_y,bl_x,ul_x,ur_x,br_x,bl_y,ul_y,ur_y,br_y
3,3,0.25,6,706,MCL,2016,observational,1,2,12.125,4.375,12,12,12.25,12.25,4.25,4.5,4.5,4.25
3,3,0.25,7,707,MCL,2016,observational,2,1,12.375,4.625,12.25,12.25,12.5,12.5,4.5,4.75,4.75,4.5
3,3,0.25,8,708,MCL,2016,observational,2,2,12.375,4.875,12.25,12.25,12.5,12.5,4.75,5,5,4.75
3,3,0.5,1,709,MCL,2016,observational,2,1,11.75,4.25,11.5,11.5,12,12,4,4.5,4.5,4
3,3,0.5,2,710,MCL,2016,observational,2,2,11.75,4.75,11.5,11.5,12,12,4.5,5,5,4.5
3,3,0.5,3,711,MCL,2016,observational,1,1,12.25,4.25,12,12,12.5,12.5,4,4.5,4.5,4
3,3,0.5,4,712,MCL,2016,observational,1,2,12.25,4.75,12,12,12.5,12.5,4.5,5,5,4.5
3,3,1,1,713,MCL,2016,observational,1,1,11.5,4.5,11,11,12,12,4,5,5,4
3,3,1,2,714,MCL,2016,observational,2,1,12.5,4.5,12,12,13,13,4,5,5,4
3,4,0.25,1,715,MCL,2016,observational,1,1,9.125,7.125,9,9,9.25,9.25,7,7.25,7.25,7
3,4,0.25,2,716,MCL,2016,observational,1,2,9.125,7.375,9,9,9.25,9.25,7.25,7.5,7.5,7.25
3,4,0.25,3,717,MCL,2016,observational,1,2,9.625,7.875,9.5,9.5,9.75,9.75,7.75,8,8,7.75
3,4,0.25,4,718,MCL,2016,observational,2,1,9.875,7.625,9.75,9.75,10,10,7.5,7.75,7.75,7.5
3,4,0.25,5,719,MCL,2016,observational,1,1,10.125,7.125,10,10,10.25,10.25,7,7.25,7.25,7
3,4,0.25,6,720,MCL,2016,observational,1,2,10.125,7.375,10,10,10.25,10.25,7.25,7.5,7.5,7.25
3,4,0.25,7,721,MCL,2016,observational,1,2,10.625,7.875,10.5,10.5,10.75,10.75,7.75,8,8,7.75
3,4,0.25,8,722,MCL,2016,observational,2,2,10.875,7.875,10.75,10.75,11,11,7.75,8,8,7.75
3,4,0.5,1,723,MCL,2016,observational,1,1,9.25,7.25,9,9,9.5,9.5,7,7.5,7.5,7
3,4,0.5,2,724,MCL,2016,observational,2,2,9.75,7.75,9.5,9.5,10,10,7.5,8,8,7.5
3,4,0.5,3,725,MCL,2016,observational,1,1,10.25,7.25,10,10,10.5,10.5,7,7.5,7.5,7
3,4,0.5,4,726,MCL,2016,observational,2,2,10.75,7.75,10.5,10.5,11,11,7.5,8,8,7.5
3,4,1,1,727,MCL,2016,observational,1,2,9.5,7.5,9,9,10,10,7,8,8,7
3,4,1,2,728,MCL,2016,observational,2,2,10.5,7.5,10,10,11,11,7,8,8,7
3,5,0.25,1,729,MCL,2016,observational,1,1,15.125,1.625,15,15,15.25,15.25,1.5,1.75,1.75,1.5
3,5,0.25,2,730,MCL,2016,observational,1,2,15.125,1.875,15,15,15.25,15.25,1.75,2,2,1.75
3,5,0.25,3,731,MCL,2016,observational,2,1,15.875,1.625,15.75,15.75,16,16,1.5,1.75,1.75,1.5
3,5,0.25,4,732,MCL,2016,observational,2,2,15.875,1.875,15.75,15.75,16,16,1.75,2,2,1.75
3,5,0.25,5,733,MCL,2016,observational,1,1,16.125,1.625,16,16,16.25,16.25,1.5,1.75,1.75,1.5
3,5,0.25,6,734,MCL,2016,observational,1,2,16.125,1.875,16,16,16.25,16.25,1.75,2,2,1.75
3,5,0.25,7,735,MCL,2016,observational,1,2,16.625,1.375,16.5,16.5,16.75,16.75,1.25,1.5,1.5,1.25
3,5,0.25,8,736,MCL,2016,observational,2,2,16.875,1.375,16.75,16.75,17,17,1.25,1.5,1.5,1.25
3,5,0.5,1,737,MCL,2016,observational,1,2,15.25,1.75,15,15,15.5,15.5,1.5,2,2,1.5
3,5,0.5,2,738,MCL,2016,observational,2,2,15.75,1.75,15.5,15.5,16,16,1.5,2,2,1.5
3,5,0.5,3,739,MCL,2016,observational,1,2,16.25,1.75,16,16,16.5,16.5,1.5,2,2,1.5
3,5,0.5,4,740,MCL,2016,observational,2,1,16.75,1.25,16.5,16.5,17,17,1,1.5,1.5,1
3,5,1,1,741,MCL,2016,observational,1,2,15.5,1.5,15,15,16,16,1,2,2,1
3,5,1,2,742,MCL,2016,observational,2,2,16.5,1.5,16,16,17,17,1,2,2,1
3,6,0.25,1,743,MCL,2016,observational,1,1,13.125,3.625,13,13,13.25,13.25,3.5,3.75,3.75,3.5
3,6,0.25,2,744,MCL,2016,observational,2,1,13.375,3.625,13.25,13.25,13.5,13.5,3.5,3.75,3.75,3.5
3,6,0.25,3,745,MCL,2016,observational,2,1,13.875,3.625,13.75,13.75,14,14,3.5,3.75,3.75,3.5
3,6,0.25,4,746,MCL,2016,observational,2,2,13.875,3.875,13.75,13.75,14,14,3.75,4,4,3.75
3,6,0.25,5,747,MCL,2016,observational,1,1,14.625,3.125,14.5,14.5,14.75,14.75,3,3.25,3.25,3
3,6,0.25,6,748,MCL,2016,observational,1,2,14.625,3.375,14.5,14.5,14.75,14.75,3.25,3.5,3.5,3.25
3,6,0.25,7,749,MCL,2016,observational,1,1,14.625,3.625,14.5,14.5,14.75,14.75,3.5,3.75,3.75,3.5
3,6,0.25,8,750,MCL,2016,observational,1,2,14.625,3.875,14.5,14.5,14.75,14.75,3.75,4,4,3.75
3,6,0.5,1,751,MCL,2016,observational,1,2,13.25,3.75,13,13,13.5,13.5,3.5,4,4,3.5
3,6,0.5,2,752,MCL,2016,observational,2,2,13.75,3.75,13.5,13.5,14,14,3.5,4,4,3.5
3,6,0.5,3,753,MCL,2016,observational,2,1,14.75,3.25,14.5,14.5,15,15,3,3.5,3.5,3
3,6,0.5,4,754,MCL,2016,observational,2,2,14.75,3.75,14.5,14.5,15,15,3.5,4,4,3.5
3,6,1,1,755,MCL,2016,observational,1,2,13.5,3.5,13,13,14,14,3,4,4,3
3,6,1,2,756,MCL,2016,observational,2,2,14.5,3.5,14,14,15,15,3,4,4,3
3,7,0.25,1,757,MCL,2016,observational,1,1,13.125,5.125,13,13,13.25,13.25,5,5.25,5.25,5
3,7,0.25,2,758,MCL,2016,observational,2,2,13.375,5.375,13.25,13.25,13.5,13.5,5.25,5.5,5.5,5.25
3,7,0.25,3,759,MCL,2016,observational,1,1,13.125,5.625,13,13,13.25,13.25,5.5,5.75,5.75,5.5
3,7,0.25,4,760,MCL,2016,observational,1,2,13.125,5.875,13,13,13.25,13.25,5.75,6,6,5.75
3,7,0.25,5,761,MCL,2016,observational,1,1,14.625,4.125,14.5,14.5,14.75,14.75,4,4.25,4.25,4
3,7,0.25,6,762,MCL,2016,observational,2,1,14.875,4.125,14.75,14.75,15,15,4,4.25,4.25,4
3,7,0.25,7,763,MCL,2016,observational,1,2,14.625,4.875,14.5,14.5,14.75,14.75,4.75,5,5,4.75
3,7,0.25,8,764,MCL,2016,observational,2,2,14.875,4.875,14.75,14.75,15,15,4.75,5,5,4.75
3,7,0.5,1,765,MCL,2016,observational,1,1,13.25,5.25,13,13,13.5,13.5,5,5.5,5.5,5
3,7,0.5,2,766,MCL,2016,observational,1,2,13.25,5.75,13,13,13.5,13.5,5.5,6,6,5.5
3,7,0.5,3,767,MCL,2016,observational,2,1,14.75,4.25,14.5,14.5,15,15,4,4.5,4.5,4
3,7,0.5,4,768,MCL,2016,observational,2,2,14.75,4.75,14.5,14.5,15,15,4.5,5,5,4.5
3,7,1,1,769,MCL,2016,observational,1,2,13.5,5.5,13,13,14,14,5,6,6,5
3,7,1,2,770,MCL,2016,observational,2,1,14.5,4.5,14,14,15,15,4,5,5,4
3,8,0.25,1,771,MCL,2016,observational,1,2,15.125,7.375,15,15,15.25,15.25,7.25,7.5,7.5,7.25
3,8,0.25,2,772,MCL,2016,observational,2,2,15.375,7.375,15.25,15.25,15.5,15.5,7.25,7.5,7.5,7.25
3,8,0.25,3,773,MCL,2016,observational,1,1,15.625,7.125,15.5,15.5,15.75,15.75,7,7.25,7.25,7
3,8,0.25,4,774,MCL,2016,observational,2,2,15.875,7.375,15.75,15.75,16,16,7.25,7.5,7.5,7.25
3,8,0.25,5,775,MCL,2016,observational,1,2,16.125,7.875,16,16,16.25,16.25,7.75,8,8,7.75
3,8,0.25,6,776,MCL,2016,observational,2,1,16.375,7.625,16.25,16.25,16.5,16.5,7.5,7.75,7.75,7.5
3,8,0.25,7,777,MCL,2016,observational,1,2,16.625,7.375,16.5,16.5,16.75,16.75,7.25,7.5,7.5,7.25
3,8,0.25,8,778,MCL,2016,observational,2,1,16.875,7.125,16.75,16.75,17,17,7,7.25,7.25,7
3,8,0.5,1,779,MCL,2016,observational,1,1,15.25,7.25,15,15,15.5,15.5,7,7.5,7.5,7
3,8,0.5,2,780,MCL,2016,observational,2,1,15.75,7.25,15.5,15.5,16,16,7,7.5,7.5,7
3,8,0.5,3,781,MCL,2016,observational,1,2,16.25,7.75,16,16,16.5,16.5,7.5,8,8,7.5
3,8,0.5,4,782,MCL,2016,observational,2,1,16.75,7.25,16.5,16.5,17,17,7,7.5,7.5,7
3,8,1,1,783,MCL,2016,observational,1,2,15.5,7.5,15,15,16,16,7,8,8,7
3,8,1,2,784,MCL,2016,observational,2,2,16.5,7.5,16,16,17,17,7,8,8,7
4,1,0.25,1,785,MCL,2016,observational,1,1,12.125,9.125,12,12,12.25,12.25,9,9.25,9.25,9
4,1,0.25,2,786,MCL,2016,observational,2,2,12.375,9.375,12.25,12.25,12.5,12.5,9.25,9.5,9.5,9.25
4,1,0.25,3,787,MCL,2016,observational,1,2,12.625,9.375,12.5,12.5,12.75,12.75,9.25,9.5,9.5,9.25
4,1,0.25,4,788,MCL,2016,observational,2,1,12.875,9.125,12.75,12.75,13,13,9,9.25,9.25,9
4,1,0.25,5,789,MCL,2016,observational,2,1,12.375,10.125,12.25,12.25,12.5,12.5,10,10.25,10.25,10
4,1,0.25,6,790,MCL,2016,observational,2,2,12.375,10.375,12.25,12.25,12.5,12.5,10.25,10.5,10.5,10.25
4,1,0.25,7,791,MCL,2016,observational,1,2,12.625,10.375,12.5,12.5,12.75,12.75,10.25,10.5,10.5,10.25
4,1,0.25,8,792,MCL,2016,observational,2,1,12.875,10.125,12.75,12.75,13,13,10,10.25,10.25,10
4,1,0.5,1,793,MCL,2016,observational,1,1,12.25,9.25,12,12,12.5,12.5,9,9.5,9.5,9
4,1,0.5,2,794,MCL,2016,observational,2,1,12.75,9.25,12.5,12.5,13,13,9,9.5,9.5,9
4,1,0.5,3,795,MCL,2016,observational,1,1,12.25,10.25,12,12,12.5,12.5,10,10.5,10.5,10
4,1,0.5,4,796,MCL,2016,observational,2,1,12.75,10.25,12.5,12.5,13,13,10,10.5,10.5,10
4,1,1,1,797,MCL,2016,observational,2,1,12.5,9.5,12,12,13,13,9,10,10,9
4,1,1,2,798,MCL,2016,observational,2,2,12.5,10.5,12,12,13,13,10,11,11,10
4,2,0.25,1,799,MCL,2016,observational,1,2,9.125,12.375,9,9,9.25,9.25,12.25,12.5,12.5,12.25
4,2,0.25,2,800,MCL,2016,observational,2,2,9.375,12.375,9.25,9.25,9.5,9.5,12.25,12.5,12.5,12.25
4,2,0.25,3,801,MCL,2016,observational,1,1,9.625,12.125,9.5,9.5,9.75,9.75,12,12.25,12.25,12
4,2,0.25,4,802,MCL,2016,observational,1,2,9.625,12.375,9.5,9.5,9.75,9.75,12.25,12.5,12.5,12.25
4,2,0.25,5,803,MCL,2016,observational,1,1,10.625,12.125,10.5,10.5,10.75,10.75,12,12.25,12.25,12
4,2,0.25,6,804,MCL,2016,observational,1,2,10.625,12.375,10.5,10.5,10.75,10.75,12.25,12.5,12.5,12.25
4,2,0.25,7,805,MCL,2016,observational,2,1,10.875,12.625,10.75,10.75,11,11,12.5,12.75,12.75,12.5
4,2,0.25,8,806,MCL,2016,observational,2,2,10.875,12.875,10.75,10.75,11,11,12.75,13,13,12.75
4,2,0.5,1,807,MCL,2016,observational,1,1,9.25,12.25,9,9,9.5,9.5,12,12.5,12.5,12
4,2,0.5,2,808,MCL,2016,observational,2,1,9.75,12.25,9.5,9.5,10,10,12,12.5,12.5,12
4,2,0.5,3,809,MCL,2016,observational,2,1,10.75,12.25,10.5,10.5,11,11,12,12.5,12.5,12
4,2,0.5,4,810,MCL,2016,observational,2,2,10.75,12.75,10.5,10.5,11,11,12.5,13,13,12.5
4,2,1,1,811,MCL,2016,observational,1,2,9.5,12.5,9,9,10,10,12,13,13,12
4,2,1,2,812,MCL,2016,observational,2,2,10.5,12.5,10,10,11,11,12,13,13,12
4,3,0.25,1,813,MCL,2016,observational,1,1,11.625,13.125,11.5,11.5,11.75,11.75,13,13.25,13.25,13
4,3,0.25,2,814,MCL,2016,observational,1,2,11.625,13.375,11.5,11.5,11.75,11.75,13.25,13.5,13.5,13.25
4,3,0.25,3,815,MCL,2016,observational,1,1,11.625,13.625,11.5,11.5,11.75,11.75,13.5,13.75,13.75,13.5
4,3,0.25,4,816,MCL,2016,observational,1,2,11.625,13.875,11.5,11.5,11.75,11.75,13.75,14,14,13.75
4,3,0.25,5,817,MCL,2016,observational,2,1,12.375,13.125,12.25,12.25,12.5,12.5,13,13.25,13.25,13
4,3,0.25,6,818,MCL,2016,observational,1,2,12.125,13.375,12,12,12.25,12.25,13.25,13.5,13.5,13.25
4,3,0.25,7,819,MCL,2016,observational,2,1,12.375,13.625,12.25,12.25,12.5,12.5,13.5,13.75,13.75,13.5
4,3,0.25,8,820,MCL,2016,observational,2,2,12.375,13.875,12.25,12.25,12.5,12.5,13.75,14,14,13.75
4,3,0.5,1,821,MCL,2016,observational,2,1,11.75,13.25,11.5,11.5,12,12,13,13.5,13.5,13
4,3,0.5,2,822,MCL,2016,observational,2,2,11.75,13.75,11.5,11.5,12,12,13.5,14,14,13.5
4,3,0.5,3,823,MCL,2016,observational,1,1,12.25,13.25,12,12,12.5,12.5,13,13.5,13.5,13
4,3,0.5,4,824,MCL,2016,observational,1,2,12.25,13.75,12,12,12.5,12.5,13.5,14,14,13.5
4,3,1,1,825,MCL,2016,observational,1,1,11.5,13.5,11,11,12,12,13,14,14,13
4,3,1,2,826,MCL,2016,observational,2,1,12.5,13.5,12,12,13,13,13,14,14,13
4,4,0.25,1,827,MCL,2016,observational,1,1,9.125,16.125,9,9,9.25,9.25,16,16.25,16.25,16
4,4,0.25,2,828,MCL,2016,observational,1,2,9.125,16.375,9,9,9.25,9.25,16.25,16.5,16.5,16.25
4,4,0.25,3,829,MCL,2016,observational,1,2,9.625,16.875,9.5,9.5,9.75,9.75,16.75,17,17,16.75
4,4,0.25,4,830,MCL,2016,observational,2,1,9.875,16.625,9.75,9.75,10,10,16.5,16.75,16.75,16.5
4,4,0.25,5,831,MCL,2016,observational,1,1,10.125,16.125,10,10,10.25,10.25,16,16.25,16.25,16
4,4,0.25,6,832,MCL,2016,observational,1,2,10.125,16.375,10,10,10.25,10.25,16.25,16.5,16.5,16.25
4,4,0.25,7,833,MCL,2016,observational,1,2,10.625,16.875,10.5,10.5,10.75,10.75,16.75,17,17,16.75
4,4,0.25,8,834,MCL,2016,observational,2,2,10.875,16.875,10.75,10.75,11,11,16.75,17,17,16.75
4,4,0.5,1,835,MCL,2016,observational,1,1,9.25,16.25,9,9,9.5,9.5,16,16.5,16.5,16
4,4,0.5,2,836,MCL,2016,observational,2,2,9.75,16.75,9.5,9.5,10,10,16.5,17,17,16.5
4,4,0.5,3,837,MCL,2016,observational,1,1,10.25,16.25,10,10,10.5,10.5,16,16.5,16.5,16
4,4,0.5,4,838,MCL,2016,observational,2,2,10.75,16.75,10.5,10.5,11,11,16.5,17,17,16.5
4,4,1,1,839,MCL,2016,observational,1,2,9.5,16.5,9,9,10,10,16,17,17,16
4,4,1,2,840,MCL,2016,observational,2,2,10.5,16.5,10,10,11,11,16,17,17,16
4,5,0.25,1,841,MCL,2016,observational,1,1,15.125,10.625,15,15,15.25,15.25,10.5,10.75,10.75,10.5
4,5,0.25,2,842,MCL,2016,observational,1,2,15.125,10.875,15,15,15.25,15.25,10.75,11,11,10.75
4,5,0.25,3,843,MCL,2016,observational,2,1,15.875,10.625,15.75,15.75,16,16,10.5,10.75,10.75,10.5
4,5,0.25,4,844,MCL,2016,observational,2,2,15.875,10.875,15.75,15.75,16,16,10.75,11,11,10.75
4,5,0.25,5,845,MCL,2016,observational,1,1,16.125,10.625,16,16,16.25,16.25,10.5,10.75,10.75,10.5
4,5,0.25,6,846,MCL,2016,observational,1,2,16.125,10.875,16,16,16.25,16.25,10.75,11,11,10.75
4,5,0.25,7,847,MCL,2016,observational,1,2,16.625,10.375,16.5,16.5,16.75,16.75,10.25,10.5,10.5,10.25
4,5,0.25,8,848,MCL,2016,observational,2,2,16.875,10.375,16.75,16.75,17,17,10.25,10.5,10.5,10.25
4,5,0.5,1,849,MCL,2016,observational,1,2,15.25,10.75,15,15,15.5,15.5,10.5,11,11,10.5
4,5,0.5,2,850,MCL,2016,observational,2,2,15.75,10.75,15.5,15.5,16,16,10.5,11,11,10.5
4,5,0.5,3,851,MCL,2016,observational,1,2,16.25,10.75,16,16,16.5,16.5,10.5,11,11,10.5
4,5,0.5,4,852,MCL,2016,observational,2,1,16.75,10.25,16.5,16.5,17,17,10,10.5,10.5,10
4,5,1,1,853,MCL,2016,observational,1,2,15.5,10.5,15,15,16,16,10,11,11,10
4,5,1,2,854,MCL,2016,observational,2,2,16.5,10.5,16,16,17,17,10,11,11,10
4,6,0.25,1,855,MCL,2016,observational,1,1,13.125,12.625,13,13,13.25,13.25,12.5,12.75,12.75,12.5
4,6,0.25,2,856,MCL,2016,observational,2,1,13.375,12.625,13.25,13.25,13.5,13.5,12.5,12.75,12.75,12.5
4,6,0.25,3,857,MCL,2016,observational,2,1,13.875,12.625,13.75,13.75,14,14,12.5,12.75,12.75,12.5
4,6,0.25,4,858,MCL,2016,observational,2,2,13.875,12.875,13.75,13.75,14,14,12.75,13,13,12.75
4,6,0.25,5,859,MCL,2016,observational,1,1,14.625,12.125,14.5,14.5,14.75,14.75,12,12.25,12.25,12
4,6,0.25,6,860,MCL,2016,observational,1,2,14.625,12.375,14.5,14.5,14.75,14.75,12.25,12.5,12.5,12.25
4,6,0.25,7,861,MCL,2016,observational,1,1,14.625,12.625,14.5,14.5,14.75,14.75,12.5,12.75,12.75,12.5
4,6,0.25,8,862,MCL,2016,observational,1,2,14.625,12.875,14.5,14.5,14.75,14.75,12.75,13,13,12.75
4,6,0.5,1,863,MCL,2016,observational,1,2,13.25,12.75,13,13,13.5,13.5,12.5,13,13,12.5
4,6,0.5,2,864,MCL,2016,observational,2,2,13.75,12.75,13.5,13.5,14,14,12.5,13,13,12.5
4,6,0.5,3,865,MCL,2016,observational,2,1,14.75,12.25,14.5,14.5,15,15,12,12.5,12.5,12
4,6,0.5,4,866,MCL,2016,observational,2,2,14.75,12.75,14.5,14.5,15,15,12.5,13,13,12.5
4,6,1,1,867,MCL,2016,observational,1,2,13.5,12.5,13,13,14,14,12,13,13,12
4,6,1,2,868,MCL,2016,observational,2,2,14.5,12.5,14,14,15,15,12,13,13,12
4,7,0.25,1,869,MCL,2016,observational,1,1,13.125,14.125,13,13,13.25,13.25,14,14.25,14.25,14
4,7,0.25,2,870,MCL,2016,observational,2,2,13.375,14.375,13.25,13.25,13.5,13.5,14.25,14.5,14.5,14.25
4,7,0.25,3,871,MCL,2016,observational,1,1,13.125,14.625,13,13,13.25,13.25,14.5,14.75,14.75,14.5
4,7,0.25,4,872,MCL,2016,observational,1,2,13.125,14.875,13,13,13.25,13.25,14.75,15,15,14.75
4,7,0.25,5,873,MCL,2016,observational,1,1,14.625,13.125,14.5,14.5,14.75,14.75,13,13.25,13.25,13
4,7,0.25,6,874,MCL,2016,observational,2,1,14.875,13.125,14.75,14.75,15,15,13,13.25,13.25,13
4,7,0.25,7,875,MCL,2016,observational,1,2,14.625,13.875,14.5,14.5,14.75,14.75,13.75,14,14,13.75
4,7,0.25,8,876,MCL,2016,observational,2,2,14.875,13.875,14.75,14.75,15,15,13.75,14,14,13.75
4,7,0.5,1,877,MCL,2016,observational,1,1,13.25,14.25,13,13,13.5,13.5,14,14.5,14.5,14
4,7,0.5,2,878,MCL,2016,observational,1,2,13.25,14.75,13,13,13.5,13.5,14.5,15,15,14.5
4,7,0.5,3,879,MCL,2016,observational,2,1,14.75,13.25,14.5,14.5,15,15,13,13.5,13.5,13
4,7,0.5,4,880,MCL,2016,observational,2,2,14.75,13.75,14.5,14.5,15,15,13.5,14,14,13.5
4,7,1,1,881,MCL,2016,observational,1,2,13.5,14.5,13,13,14,14,14,15,15,14
4,7,1,2,882,MCL,2016,observational,2,1,14.5,13.5,14,14,15,15,13,14,14,13
4,8,0.25,1,883,MCL,2016,observational,1,2,15.125,16.375,15,15,15.25,15.25,16.25,16.5,16.5,16.25
4,8,0.25,2,884,MCL,2016,observational,2,2,15.375,16.375,15.25,15.25,15.5,15.5,16.25,16.5,16.5,16.25
4,8,0.25,3,885,MCL,2016,observational,1,1,15.625,16.125,15.5,15.5,15.75,15.75,16,16.25,16.25,16
4,8,0.25,4,886,MCL,2016,observational,2,2,15.875,16.375,15.75,15.75,16,16,16.25,16.5,16.5,16.25
4,8,0.25,5,887,MCL,2016,observational,1,2,16.125,16.875,16,16,16.25,16.25,16.75,17,17,16.75
4,8,0.25,6,888,MCL,2016,observational,2,1,16.375,16.625,16.25,16.25,16.5,16.5,16.5,16.75,16.75,16.5
4,8,0.25,7,889,MCL,2016,observational,1,2,16.625,16.375,16.5,16.5,16.75,16.75,16.25,16.5,16.5,16.25
4,8,0.25,8,890,MCL,2016,observational,2,1,16.875,16.125,16.75,16.75,17,17,16,16.25,16.25,16
4,8,0.5,1,891,MCL,2016,observational,1,1,15.25,16.25,15,15,15.5,15.5,16,16.5,16.5,16
4,8,0.5,2,892,MCL,2016,observational,2,1,15.75,16.25,15.5,15.5,16,16,16,16.5,16.5,16
4,8,0.5,3,893,MCL,2016,observational,1,2,16.25,16.75,16,16,16.5,16.5,16.5,17,17,16.5
4,8,0.5,4,894,MCL,2016,observational,2,1,16.75,16.25,16.5,16.5,17,17,16,16.5,16.5,16
4,8,1,1,895,MCL,2016,observational,1,2,15.5,16.5,15,15,16,16,16,17,17,16
4,8,1,2,896,MCL,2016,observational,2,2,16.5,16.5,16,16,17,17,16,17,17,16
1,1,0.25,1,897,SFREC,2016,observational,1,1,3.125,0.125,3,3,3.25,3.25,0,0.25,0.25,0
1,1,0.25,2,898,SFREC,2016,observational,2,2,3.375,0.375,3.25,3.25,3.5,3.5,0.25,0.5,0.5,0.25
1,1,0.25,3,899,SFREC,2016,observational,1,2,3.625,0.375,3.5,3.5,3.75,3.75,0.25,0.5,0.5,0.25
1,1,0.25,4,900,SFREC,2016,observational,2,1,3.875,0.125,3.75,3.75,4,4,0,0.25,0.25,0
1,1,0.25,5,901,SFREC,2016,observational,2,1,3.375,1.125,3.25,3.25,3.5,3.5,1,1.25,1.25,1
1,1,0.25,6,902,SFREC,2016,observational,2,2,3.375,1.375,3.25,3.25,3.5,3.5,1.25,1.5,1.5,1.25
1,1,0.25,7,903,SFREC,2016,observational,1,2,3.625,1.375,3.5,3.5,3.75,3.75,1.25,1.5,1.5,1.25
1,1,0.25,8,904,SFREC,2016,observational,2,1,3.875,1.125,3.75,3.75,4,4,1,1.25,1.25,1
1,1,0.5,1,905,SFREC,2016,observational,1,1,3.25,0.25,3,3,3.5,3.5,0,0.5,0.5,0
1,1,0.5,2,906,SFREC,2016,observational,2,1,3.75,0.25,3.5,3.5,4,4,0,0.5,0.5,0
1,1,0.5,3,907,SFREC,2016,observational,1,1,3.25,1.25,3,3,3.5,3.5,1,1.5,1.5,1
1,1,0.5,4,908,SFREC,2016,observational,2,1,3.75,1.25,3.5,3.5,4,4,1,1.5,1.5,1
1,1,1,1,909,SFREC,2016,observational,2,1,3.5,0.5,3,3,4,4,0,1,1,0
1,1,1,2,910,SFREC,2016,observational,2,2,3.5,1.5,3,3,4,4,1,2,2,1
1,2,0.25,1,911,SFREC,2016,observational,1,2,0.125,3.375,0,0,0.25,0.25,3.25,3.5,3.5,3.25
1,2,0.25,2,912,SFREC,2016,observational,2,2,0.375,3.375,0.25,0.25,0.5,0.5,3.25,3.5,3.5,3.25
1,2,0.25,3,913,SFREC,2016,observational,1,1,0.625,3.125,0.5,0.5,0.75,0.75,3,3.25,3.25,3
1,2,0.25,4,914,SFREC,2016,observational,1,2,0.625,3.375,0.5,0.5,0.75,0.75,3.25,3.5,3.5,3.25
1,2,0.25,5,915,SFREC,2016,observational,1,1,1.625,3.125,1.5,1.5,1.75,1.75,3,3.25,3.25,3
1,2,0.25,6,916,SFREC,2016,observational,1,2,1.625,3.375,1.5,1.5,1.75,1.75,3.25,3.5,3.5,3.25
1,2,0.25,7,917,SFREC,2016,observational,2,1,1.875,3.625,1.75,1.75,2,2,3.5,3.75,3.75,3.5
1,2,0.25,8,918,SFREC,2016,observational,2,2,1.875,3.875,1.75,1.75,2,2,3.75,4,4,3.75
1,2,0.5,1,919,SFREC,2016,observational,1,1,0.25,3.25,0,0,0.5,0.5,3,3.5,3.5,3
1,2,0.5,2,920,SFREC,2016,observational,2,1,0.75,3.25,0.5,0.5,1,1,3,3.5,3.5,3
1,2,0.5,3,921,SFREC,2016,observational,2,1,1.75,3.25,1.5,1.5,2,2,3,3.5,3.5,3
1,2,0.5,4,922,SFREC,2016,observational,2,2,1.75,3.75,1.5,1.5,2,2,3.5,4,4,3.5
1,2,1,1,923,SFREC,2016,observational,1,2,0.5,3.5,0,0,1,1,3,4,4,3
1,2,1,2,924,SFREC,2016,observational,2,2,1.5,3.5,1,1,2,2,3,4,4,3
1,3,0.25,1,925,SFREC,2016,observational,1,1,2.625,4.125,2.5,2.5,2.75,2.75,4,4.25,4.25,4
1,3,0.25,2,926,SFREC,2016,observational,1,2,2.625,4.375,2.5,2.5,2.75,2.75,4.25,4.5,4.5,4.25
1,3,0.25,3,927,SFREC,2016,observational,1,1,2.625,4.625,2.5,2.5,2.75,2.75,4.5,4.75,4.75,4.5
1,3,0.25,4,928,SFREC,2016,observational,1,2,2.625,4.875,2.5,2.5,2.75,2.75,4.75,5,5,4.75
1,3,0.25,5,929,SFREC,2016,observational,2,1,3.375,4.125,3.25,3.25,3.5,3.5,4,4.25,4.25,4
1,3,0.25,6,930,SFREC,2016,observational,1,2,3.125,4.375,3,3,3.25,3.25,4.25,4.5,4.5,4.25
1,3,0.25,7,931,SFREC,2016,observational,2,1,3.375,4.625,3.25,3.25,3.5,3.5,4.5,4.75,4.75,4.5
1,3,0.25,8,932,SFREC,2016,observational,2,2,3.375,4.875,3.25,3.25,3.5,3.5,4.75,5,5,4.75
1,3,0.5,1,933,SFREC,2016,observational,2,1,2.75,4.25,2.5,2.5,3,3,4,4.5,4.5,4
1,3,0.5,2,934,SFREC,2016,observational,2,2,2.75,4.75,2.5,2.5,3,3,4.5,5,5,4.5
1,3,0.5,3,935,SFREC,2016,observational,1,1,3.25,4.25,3,3,3.5,3.5,4,4.5,4.5,4
1,3,0.5,4,936,SFREC,2016,observational,1,2,3.25,4.75,3,3,3.5,3.5,4.5,5,5,4.5
1,3,1,1,937,SFREC,2016,observational,1,1,2.5,4.5,2,2,3,3,4,5,5,4
1,3,1,2,938,SFREC,2016,observational,2,1,3.5,4.5,3,3,4,4,4,5,5,4
1,4,0.25,1,939,SFREC,2016,observational,1,1,0.125,7.125,0,0,0.25,0.25,7,7.25,7.25,7
1,4,0.25,2,940,SFREC,2016,observational,1,2,0.125,7.375,0,0,0.25,0.25,7.25,7.5,7.5,7.25
